Category Code 	Description
"4.D.1 - Domestic Wastewaster Treatment and Discharge
4.D.2 - Industrial Wastewater Treatment and Discharge"	US-specific N2O emission factor for centralized aerobic treatment systems
"1.A - Fuel Combustion Activities
4.C.1 - Waste Incineration"	Fraction of carbon in Paper/cardboard waste in MSW
"1.A - Fuel Combustion Activities
4.C.1 - Waste Incineration"	Fraction of fossil carbon in the total carbon in Paper/cardboard waste in MSW
"1.A - Fuel Combustion Activities
4.C.1 - Waste Incineration"	
"1.A - Fuel Combustion Activities
4.C.1 - Waste Incineration"	Fraction of carbon in PET bottles waste in MSW
	Emissions from abandoned PLUGGED oil and gas wells in California
	Emissions from abandoned IDLE and ORPHANED  oil and gas wells in California
	Emissions from an abandoned UNPLUGGED well in California
	Emissions from ACTIVE oil and gas wells in California
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	"Coal for Pulverized Coal Injection of Blast Furnace, Gross Calorific Value"
1.A - Fuel Combustion Activities	"Coal for Pulverized Coal Injection of Blast Furnace, Carbon Emission Factor for Gross Calorific Value"
1.A - Fuel Combustion Activities	"Steaming Coal, Gross Calorific Value"
1.A - Fuel Combustion Activities	"Steaming Coal, Carbon Emission Factor for Gross Calorific Value"
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	Gross Calorific Value
1.A - Fuel Combustion Activities	Carbon Emission Factor for Gross Calorific Value
1.A - Fuel Combustion Activities	"Liquefied Natural Gas (LNG), Gross Calorific Value"
1.A - Fuel Combustion Activities	"Liquefied Natural Gas (LNG), Carbon Emission Factor for Gross Calorific Value"
1.A - Fuel Combustion Activities	"Natural gas produced in Japan, Gross Calorific Value"
1.A - Fuel Combustion Activities	"Natural gas produced in Japan, Carbon Emission Factor for Gross Calorific Value"
1.A - Fuel Combustion Activities	Net calorific value
3.A.1.a - Cattle	Methane emissions rates from beef cattle under feedlot
3.A.1.a - Cattle	Methane emissions rates from beef cattle under grazing (Urochloa brizantha cv. Marandu grass)
3.A.2.a.i - Dairy cows	methane conversion factor for  vermifiltration applied to dairy liquid manure
3.A.2.a.i - Dairy cows	factor for direct N2O emission
3.A.2.a.i - Dairy cows	Factor for ammonia volatilization
3.A.1.a - Cattle	
3.C.4 - Direct N2O Emissions from managed soils	Equation to determine EF3 for cattle excreta deposited onto agricultural land in wet climates using different dietary N intake
3.C.4 - Direct N2O Emissions from managed soils	Equation to determine EF3 for cattle excreta deposited onto agricultural land in dry climates using different dietary N intake
3.C.4 - Direct N2O Emissions from managed soils	Equation to determine EF3 for sheep excreta deposited onto agricultural land in wet climates using different dietary N intake
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for cattle solid manure applied via broadcast application onto agricultural land in temperate wet climates
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for cattle slurry surface applied to agricultural land in temperate wet climates
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for cattle slurry applied via trailing hose to agricultural soils in temperate wet climates
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for cattle slurry applied via trailing shoe to agricultural soils in temperate wet climates
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for cattle slurry applied via open slot injection into agricultural soils in temperate wet climates
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for swine slurry applied via broadcast application onto agricultural soils in temperate wet climates
3.C.5 - Indirect N2O Emissions from managed soils	Emission factor for swine slurry applied via trailing shoe to agricultural soils in temperate wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle manure applied to agricultural land in dry climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle manure applied to agricultural land in wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for swine manure applied to agricultural land in wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle urine deposited onto pasture land in wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle dung deposited onto pasture land in wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle urine deposited onto pasture land in dry climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle dung deposited onto pasture land in dry climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for sheep urine deposited onto pasture land in wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for sheep dung deposited onto pasture land in wet climates
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle excreta deposited onto pasture land in wet climates where dietary N content is 3.3%
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle excreta deposited onto pasture land in dry climates where dietary N content is 3.3%
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for sheep excreta deposited onto pasture land in wet climates where dietary N content is 3.3%
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle excreta deposited onto pasture land in wet climates where dietary N content is 0.8%
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for cattle excreta deposited onto pasture land in dry climates where dietary N content is 0.8%
3.C.4 - Direct N2O Emissions from managed soils	Emission factor for sheep excreta deposited onto pasture land in wet climates where dietary N content is 0.8%
3.C.4 - Direct N2O Emissions from managed soils	"A ""mitigation efficiency Scaling factor (range 0-1) which multiples cattle urine EF3 as reported in Table 4A.1 in Appendix 11A.4, 2019 refinement of 2006 IPCC guidelines). This multiplier, unreported in IPCC literature, accounts for the effectiveness of the nitrification inhibitor dicyandiamide (DCD) as a mitigation technology that reduces N2O emissions from cattle urine when applied at 15 kg/ha to deposited urine. Thus, MP is 100% in the absence of a mitigation technology, and as small as 0% otherwise."
3.C.4 - Direct N2O Emissions from managed soils	"A ""mitigation efficiency Scaling factor (range 0-1) which multiples cattle dung EF3 as reported in Table 4A.1 in Appendix 11A.4, 2019 refinement of 2006 IPCC guidelines. This multiplier, unreported in IPCC literature, accounts for the effectiveness of the nitrification inhibitor dicyandiamide (DCD) as a mitigation technology that reduces N2O emissions from cattle dung when applied at 15 kg/ha to deposited dung. Thus, MP is 100% in the absence of a mitigation technology, and as small as 0% otherwise."
1.A.3 - Transport	NCV (range of values of gasoline sold in ukrainian market from 1990 to 2014)
1.A.3 - Transport	Carbon Content (range of values of of gasoline sold in ukrainian market from 1990 to 2014)
1.A.3 - Transport	CO2 Emission Factor (range of values of of gasoline sold in ukrainian market from 1990 to 2014)
1.A.3 - Transport	NCV (range of values of diesel oil sold in ukrainian market from 1990 to 2014)
1.A.3 - Transport	Carbon Content (range of values of diesel oil sold in ukrainian market from 1990 to 2014)
1.A.3 - Transport	CO2 Emission Factor (range of values of diesel oil sold in ukrainian market from 1990 to 2014)
1.A - Fuel Combustion Activities	Aviation Gasoline
1.A - Fuel Combustion Activities	Jet Kerosene
1.A - Fuel Combustion Activities	Diesel
1.A - Fuel Combustion Activities	Residual Fuel Oil (Heavy fuel oil)
1.A - Fuel Combustion Activities	Paraffin
1.A - Fuel Combustion Activities	Unleaded pretol with octane numbers 93 and 95
1.A - Fuel Combustion Activities	LPG
2.B.1 - Ammonia Production	CO2 Emission Factor (coal-to-ammonia)
	CO2 Emission Factor (coal-to-urea)
2.B.8.a - Methanol	CO2 Emission Factor (coke oven gas-to-methanol)
2.B.8.a - Methanol	CO2 Emission Factor (coal-to-methanol)
	CO2 Emission Factor (coal-to-olefin)
	CO2 Emission Factor (methanol-to-olefin)
	CO2 Emission Factor (coal-to-ethylene glycol)
	CO2 Emission Factor (coal-to-natural gas)
	CO2 Emission Factor (coal-to-oil (direct liquefaction))
	CO2 Emission Factor (coal-to-oil (indirect liquefaction))
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (Amount) at End-of-Life (EOL)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average End-of-life (EOL) Loss Rate
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Charge (amount)
2.F.1.a - Refrigeration and Stationary Air Conditioning	Average Annual Leak (Loss) Rate
